"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,9.5,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033984,299.38,-1.0854e-11,-2.2692e-11,-7.7303e-09,7.7303e-09,0.00011351,2.2154e-08,3.6397e-11,1.8877e-11,0.013475,131.65,120.33,0.11318,0,1
1,10,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033998,299.51,-2.0337e-11,1.7121e-11,-8.5172e-09,8.5172e-09,0.00011351,1.8294e-08,3.2196e-11,1.5587e-11,0.013494,142.21,130.89,0.11318,0,1
1,10.5,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034012,299.63,-8.3037e-12,4.0335e-11,-9.6488e-09,9.6489e-09,0.00011351,1.5255e-08,2.828e-11,1.2997e-11,0.013514,153.16,141.84,0.11318,0,1
1,11,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034027,299.77,-3.0223e-11,3.0178e-11,-1.0518e-08,1.0518e-08,0.00011351,1.2449e-08,2.4609e-11,1.0606e-11,0.013532,164.48,153.16,0.11318,0,1
1,11.5,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034043,299.9,-4.0147e-11,3.3474e-11,-1.082e-08,1.0821e-08,0.00011351,1.0197e-08,2.118e-11,8.6876e-12,0.013549,176.17,164.85,0.11318,0,1
1,12,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034059,300.04,-3.8552e-11,4.2367e-11,-1.0788e-08,1.0788e-08,0.00011351,8.3473e-09,1.7998e-11,7.1113e-12,0.013562,188.21,176.89,0.11318,0,1
1,12.5,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034075,300.18,-3.888e-11,3.7468e-11,-1.0737e-08,1.0737e-08,0.00011351,6.8272e-09,1.509e-11,5.8162e-12,0.013574,200.57,189.25,0.11318,0,1
1,13,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034092,300.33,-5.4688e-11,2.5881e-11,-1.0936e-08,1.0936e-08,0.00011351,5.932e-09,1.2482e-11,5.0538e-12,0.013586,213.24,201.92,0.11318,0,1
1,13.5,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034109,300.48,-6.159e-11,3.1464e-11,-1.0986e-08,1.0986e-08,0.00011351,5.4136e-09,1.0213e-11,4.6119e-12,0.013596,226.23,214.91,0.11318,0,1
1,14,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034126,300.64,-7.1177e-11,2.3588e-11,-1.0622e-08,1.0623e-08,0.00011351,4.4935e-09,8.332e-12,3.8276e-12,0.013601,239.54,228.21,0.11318,0,1
1,14.5,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034144,300.79,-1.1863e-10,-1.9953e-11,-1.0267e-08,1.0268e-08,0.00011351,3.5449e-09,6.8408e-12,3.0196e-12,0.013604,253.15,241.83,0.11318,0,1
1,15,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034162,300.96,-1.3006e-10,-7.1851e-11,-9.8658e-09,9.8669e-09,0.00011351,2.922e-09,5.6826e-12,2.489e-12,0.013606,267.1,255.78,0.11318,0,1
1,15.5,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034181,301.12,-1.1683e-10,-1.1166e-10,-9.0185e-09,9.0199e-09,0.00011351,2.5986e-09,4.7787e-12,2.2137e-12,0.013607,281.35,270.03,0.11318,0,1
1,16,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342,301.29,-1.0784e-10,-1.625e-10,-7.8707e-09,7.8731e-09,0.00011351,2.4237e-09,4.0654e-12,2.0646e-12,0.013607,295.86,284.54,0.11318,0,1
1,16.5,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034219,301.45,-1.0184e-10,-2.1256e-10,-6.757e-09,6.7611e-09,0.00011351,2.1542e-09,3.4979e-12,1.8349e-12,0.013606,310.59,299.27,0.11318,0,1
1,17,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034238,301.62,-6.8931e-11,-2.7485e-10,-5.7663e-09,5.7733e-09,0.00011351,1.8717e-09,3.0453e-12,1.5943e-12,0.013602,325.55,314.23,0.11318,0,1
1,17.5,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034258,301.79,-2.2025e-11,-2.524e-10,-4.8553e-09,4.8619e-09,0.00011351,1.6654e-09,2.6742e-12,1.4185e-12,0.013598,340.69,329.37,0.11318,0,1
1,18,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034277,301.97,4.1349e-12,-1.7805e-10,-3.8805e-09,3.8846e-09,0.00011351,1.4739e-09,2.3584e-12,1.2553e-12,0.013593,355.98,344.66,0.11318,0,1
