"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,100,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037943,334.26,-2.9269e-10,4.9912e-11,-4.3881e-09,4.3981e-09,0.00011351,6.9538e-18,2.5303e-20,5.9229e-21,0.013862,4515.1,4503.7,0.11318,0,1
1,100.5,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037964,334.45,-3.4782e-10,2.651e-12,-4.5117e-09,4.5251e-09,0.00011351,6.9617e-18,2.5304e-20,5.9296e-21,0.013866,4547.2,4535.9,0.11318,0,1
1,101,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037986,334.64,-2.7976e-10,-7.9264e-11,-4.7022e-09,4.7112e-09,0.00011351,6.9543e-18,2.5309e-20,5.9233e-21,0.013871,4579.4,4568.1,0.11318,0,1
1,101.5,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038007,334.83,-2.6979e-10,1.2657e-11,-4.7471e-09,4.7547e-09,0.00011351,6.9548e-18,2.5317e-20,5.9237e-21,0.013875,4611.7,4600.4,0.11318,0,1
1,102,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038029,335.02,-2.6452e-10,5.117e-11,-4.6983e-09,4.706e-09,0.00011351,6.9577e-18,2.5314e-20,5.9262e-21,0.013877,4644.1,4632.8,0.11318,0,1
1,102.5,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03805,335.2,-1.811e-10,1.3225e-11,-4.5759e-09,4.5795e-09,0.00011351,6.9538e-18,2.5294e-20,5.9229e-21,0.013877,4676.5,4665.2,0.11318,0,1
1,103,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038071,335.39,-1.6781e-10,8.7861e-11,-4.5827e-09,4.5866e-09,0.00011351,6.9304e-18,2.528e-20,5.9029e-21,0.013875,4709,4697.6,0.11318,0,1
1,103.5,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038092,335.58,-1.1212e-10,1.4375e-10,-4.4147e-09,4.4185e-09,0.00011351,6.9149e-18,2.5283e-20,5.8897e-21,0.013874,4741.4,4730.1,0.11318,0,1
1,104,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038114,335.77,-3.0656e-11,1.2838e-10,-4.0671e-09,4.0692e-09,0.00011351,6.9154e-18,2.5298e-20,5.8902e-21,0.013873,4774,4762.7,0.11318,0,1
1,104.5,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038135,335.95,2.5625e-12,2.2147e-10,-4.0046e-09,4.0107e-09,0.00011351,6.9484e-18,2.5302e-20,5.9182e-21,0.013873,4806.6,4795.3,0.11318,0,1
1,105,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038156,336.14,-1.783e-10,2.1315e-10,-4.1037e-09,4.1131e-09,0.00011351,6.9653e-18,2.5298e-20,5.9325e-21,0.013872,4839.3,4828,0.11318,0,1
1,105.5,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038177,336.33,-2.7924e-10,1.6269e-10,-4.2035e-09,4.2159e-09,0.00011351,6.9692e-18,2.5291e-20,5.9358e-21,0.013874,4872.1,4860.8,0.11318,0,1
1,106,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038199,336.51,-3.6847e-10,3.085e-10,-4.3174e-09,4.344e-09,0.00011351,6.9637e-18,2.5283e-20,5.9312e-21,0.013878,4905.1,4893.8,0.11318,0,1
1,106.5,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03822,336.7,-3.2988e-10,1.3622e-10,-4.4224e-09,4.4367e-09,0.00011351,6.9451e-18,2.5279e-20,5.9153e-21,0.013883,4938.1,4926.8,0.11318,0,1
1,107,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038241,336.89,-1.3739e-10,3.082e-11,-4.6473e-09,4.6494e-09,0.00011351,6.9363e-18,2.5278e-20,5.9079e-21,0.013888,4971.2,4959.9,0.11318,0,1
1,107.5,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038262,337.07,-1.89e-10,-3.4355e-11,-4.8269e-09,4.8307e-09,0.00011351,6.9397e-18,2.5274e-20,5.9107e-21,0.013891,5004.3,4993,0.11318,0,1
1,108,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038283,337.26,-1.607e-10,-1.4186e-10,-5.007e-09,5.0116e-09,0.00011351,6.9541e-18,2.5262e-20,5.923e-21,0.013889,5037.5,5026.2,0.11318,0,1
1,108.5,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038305,337.45,-1.0694e-10,-1.4273e-10,-4.9668e-09,4.97e-09,0.00011351,6.9549e-18,2.525e-20,5.9236e-21,0.013886,5070.7,5059.4,0.11318,0,1
